"","date","NUM_COLLISIONS","no_v","one_v","two_v","three_v","four_v","five_v","year","mo","da","rain_drizzle","snow_ice_pellets","hail","thunder","wdsp","visib","prcp","temp"
"2261","2018-09-08",568,1,86,428,42,10,1,2018,9,8,1,0,0,0,6.9,10,0.01,66.6
"2262","2018-09-09",556,1,83,428,37,6,1,2018,9,9,0,0,0,0,10,10,0.01,62.6
"2263","2018-09-10",650,0,109,494,32,9,6,2018,9,10,1,0,0,0,13.4,9.5,0,62.3
"2264","2018-09-11",544,3,81,421,25,11,3,2018,9,11,1,0,0,0,10,7.4,0.18,68.9
"2265","2018-09-12",783,2,98,642,32,7,2,2018,9,12,0,0,0,0,4,3.1,0,71
"2266","2018-09-13",718,0,90,581,35,10,2,2018,9,13,1,0,0,0,8.4,6.3,0,66.1
"2267","2018-09-14",684,1,104,533,40,4,2,2018,9,14,0,0,0,0,7.1,9.2,0.01,64.9
"2268","2018-09-15",596,3,76,473,40,3,1,2018,9,15,0,0,0,0,5.8,9.3,0,65.9
"2269","2018-09-16",597,1,96,455,40,3,2,2018,9,16,0,0,0,0,3.7,6.8,0,63.9
"2270","2018-09-17",673,0,101,524,41,7,0,2018,9,17,0,0,0,0,5,7.9,0,65.6
"2271","2018-09-18",740,1,109,584,37,3,6,2018,9,18,1,0,0,1,8.7,8.1,0.01,71
"2272","2018-09-19",519,0,85,413,14,4,3,2018,9,19,0,0,0,0,11,7.8,1.35,66.5
"2273","2018-09-20",659,2,97,518,30,9,3,2018,9,20,1,0,0,0,11.3,9.1,0.01,63.7
"2274","2018-09-21",715,0,84,585,38,6,2,2018,9,21,0,0,0,0,6.9,10,0,60.6
"2275","2018-09-22",562,2,87,425,36,8,4,2018,9,22,0,0,0,0,14.4,9.6,0,68.8
"2276","2018-09-23",475,0,67,359,34,12,3,2018,9,23,0,0,0,0,3,10,0,59.8
"2277","2018-09-24",594,1,87,471,31,4,0,2018,9,24,0,0,0,0,10.1,10,0,57.4
"2278","2018-09-25",715,3,113,548,39,8,4,2018,9,25,1,0,0,0,14.4,8.7,0,60.5
"2279","2018-09-26",755,1,111,583,49,8,3,2018,9,26,1,0,0,0,14.7,6.9,0.41,69.4
"2280","2018-09-27",672,0,80,551,35,6,0,2018,9,27,1,0,0,0,13.2,8.5,0.11,66.3
"2281","2018-09-28",712,1,99,563,38,7,4,2018,9,28,1,0,0,0,8.5,6.3,0.1,60.5
"2282","2018-09-29",604,2,75,469,45,11,2,2018,9,29,0,0,0,0,6.6,9.8,0.23,62.3
"2283","2018-09-30",510,1,81,382,36,6,4,2018,9,30,0,0,0,0,4.7,9.7,0,61
"2284","2018-10-01",583,3,84,461,28,6,1,2018,10,1,0,0,0,0,5.4,10,0,62
"2285","2018-10-02",613,2,103,474,29,4,1,2018,10,2,0,0,0,0,6.6,9.5,0,64.7
"2286","2018-10-03",778,1,110,621,35,9,2,2018,10,3,1,0,0,0,9.4,7.7,0.71,64.4
"2287","2018-10-04",717,2,108,563,36,7,1,2018,10,4,0,0,0,0,5.7,9.6,0.04,60
"2288","2018-10-05",796,0,100,650,35,8,3,2018,10,5,0,0,0,0,14.7,9.8,0,62.2
"2289","2018-10-06",544,0,82,423,32,5,2,2018,10,6,0,0,0,0,6,10,0,55.5
"2290","2018-10-07",529,0,80,399,38,9,3,2018,10,7,0,0,0,0,8.6,8,0,64.4
"2291","2018-10-08",501,0,86,379,23,12,1,2018,10,8,0,0,0,0,10.5,8.8,0,60.7
"2292","2018-10-09",628,1,79,514,23,10,1,2018,10,9,0,0,0,0,8.6,10,0,63.1
"2293","2018-10-10",708,3,90,573,35,7,0,2018,10,10,0,0,0,0,9.1,3.9,0,66.2
"2294","2018-10-11",741,3,112,580,37,7,2,2018,10,11,1,0,0,0,8.9,4.1,0,67.2
"2295","2018-10-12",830,2,128,646,50,4,0,2018,10,12,1,0,0,0,14.8,5.2,1.46,63.1
"2296","2018-10-13",577,0,89,442,36,6,4,2018,10,13,1,0,0,0,7.9,10,2.37,53.2
"2297","2018-10-14",516,1,64,406,30,12,3,2018,10,14,0,0,0,0,8.9,10,0.04,52.8
"2298","2018-10-15",692,4,101,548,37,0,2,2018,10,15,1,0,0,0,9.8,9.1,0,57.1
"2299","2018-10-16",688,3,91,560,23,9,2,2018,10,16,1,0,0,0,15.5,8.6,0.18,57.1
"2300","2018-10-17",699,2,113,543,30,7,4,2018,10,17,0,0,0,0,13.3,10,0.1,55.6
"2301","2018-10-18",735,3,102,580,42,6,2,2018,10,18,0,0,0,0,16.3,10,0,45.6
"2302","2018-10-19",787,3,125,617,32,7,3,2018,10,19,0,0,0,0,13.7,10,0,49.2
"2303","2018-10-20",629,2,81,502,36,7,1,2018,10,20,1,0,0,0,16.1,9,0.01,59.5
"2304","2018-10-21",593,3,97,443,43,7,0,2018,10,21,1,0,0,0,11.8,9.1,0.2,48.5
"2305","2018-10-22",650,1,83,529,28,6,3,2018,10,22,0,0,0,0,11.7,10,0.36,43.3
"2306","2018-10-23",681,2,96,543,32,7,1,2018,10,23,1,0,0,0,8,9.9,0.01,51.5
"2307","2018-10-24",719,2,85,595,33,4,0,2018,10,24,1,0,0,0,13.2,10,0.03,48.8
"2308","2018-10-25",763,0,112,613,34,3,1,2018,10,25,0,0,0,0,14.2,10,0,45.3
"2309","2018-10-26",747,1,105,598,34,7,2,2018,10,26,0,0,0,0,8.7,10,0,39.8
"2310","2018-10-27",757,6,134,558,40,14,5,2018,10,27,1,0,0,0,16,5.7,0.2,50
"2311","2018-10-28",556,2,98,411,31,9,5,2018,10,28,1,0,0,0,13.4,6.9,0.99,56.8
"2312","2018-10-29",696,2,111,541,33,7,2,2018,10,29,1,0,0,0,11.7,9.8,0,54.9
"2313","2018-10-30",721,3,108,573,32,4,1,2018,10,30,0,0,0,0,9.8,10,0.1,47.9
"2314","2018-10-31",646,7,81,515,33,6,4,2018,10,31,0,0,0,0,6.8,10,0,45.9
"2315","2018-11-01",696,1,99,556,32,2,6,2018,11,1,0,0,0,0,11.1,7.6,0,58
"2316","2018-11-02",746,1,93,608,37,5,2,2018,11,2,1,0,0,1,13.9,5.2,0.01,60
"2317","2018-11-03",656,1,122,481,43,6,3,2018,11,3,1,0,0,0,19.2,5.4,0.46,59.7
"2318","2018-11-04",502,2,91,371,29,7,2,2018,11,4,0,0,0,0,9.9,10,0.45,47.7
"2319","2018-11-05",759,1,137,575,33,11,2,2018,11,5,1,0,0,0,9.2,9.7,0,47.5
"2320","2018-11-06",679,4,117,514,34,9,1,2018,11,6,1,0,0,0,12.1,2.1,0.38,56.8
"2321","2018-11-07",696,1,103,541,42,7,2,2018,11,7,1,0,0,0,13.7,8.4,0.35,57.9
"2322","2018-11-08",631,3,85,505,35,1,2,2018,11,8,0,0,0,0,11.1,9.9,0,52.1
"2323","2018-11-09",867,6,161,652,41,4,3,2018,11,9,0,0,0,0,11.1,10,0,48.3
"2324","2018-11-10",606,2,83,482,29,7,3,2018,11,10,1,0,0,0,19.1,7.5,1.32,52.2
"2325","2018-11-11",500,1,75,389,27,5,3,2018,11,11,0,0,0,0,13.7,10,0.31,39.9
"2326","2018-11-12",497,4,73,384,26,7,3,2018,11,12,0,0,0,0,8.2,10,0,41.7
"2327","2018-11-13",754,1,106,615,25,6,1,2018,11,13,1,0,0,0,16.9,5.8,0.13,51.9
"2328","2018-11-14",688,2,93,562,25,4,2,2018,11,14,0,0,0,0,16.5,10,1.22,39.3
"2329","2018-11-15",1065,3,204,784,63,9,2,2018,11,15,1,1,0,0,10.6,9.9,0,34
"2330","2018-11-16",720,3,138,543,32,3,1,2018,11,16,1,0,0,0,19,5.5,1.16,42.8
"2331","2018-11-17",559,1,88,440,23,5,2,2018,11,17,0,0,0,0,12.1,10,0.03,44.5
"2332","2018-11-18",470,0,90,348,22,5,5,2018,11,18,0,0,0,0,6.7,10,0,41.7
"2333","2018-11-19",697,3,104,549,33,7,1,2018,11,19,0,0,0,0,5,10,0,46.7
"2334","2018-11-20",695,1,98,555,31,8,2,2018,11,20,1,0,0,0,7,9.2,0,48.2
"2335","2018-11-21",732,0,99,588,31,12,2,2018,11,21,1,0,0,0,13.8,9.7,0.04,39.9
"2336","2018-11-22",412,2,58,315,29,6,2,2018,11,22,0,0,0,0,19.2,10,0,24.9
"2337","2018-11-23",476,1,89,354,24,8,0,2018,11,23,0,1,0,0,13.1,9.7,0,23
"2338","2018-11-24",536,0,99,404,18,12,3,2018,11,24,0,0,0,0,11.5,10,0,41.4
"2339","2018-11-25",483,1,73,365,38,4,2,2018,11,25,1,0,0,0,15.9,6.1,0.57,47.7
"2340","2018-11-26",743,9,163,523,38,7,3,2018,11,26,0,0,0,0,8.1,7.8,0.04,45.4
"2341","2018-11-27",609,3,90,471,36,6,3,2018,11,27,1,0,0,0,19.3,7.2,0.57,46.9
"2342","2018-11-28",573,4,96,448,23,2,0,2018,11,28,1,0,0,0,12.5,10,0.03,41
"2343","2018-11-29",646,3,90,519,29,3,2,2018,11,29,0,0,0,0,17.1,10,0,41.3
"2344","2018-11-30",743,3,106,595,32,7,0,2018,11,30,0,0,0,0,7.5,10,0,38.4
"2345","2018-12-01",601,1,105,459,27,8,1,2018,12,1,0,0,0,0,5.7,9.9,0,38.3
"2346","2018-12-02",558,2,111,400,38,3,4,2018,12,2,1,0,0,0,12.2,5.1,0.05,46
"2347","2018-12-03",697,3,95,560,32,6,1,2018,12,3,1,0,0,0,11.3,2.7,0.66,51
"2348","2018-12-04",684,3,90,556,26,6,3,2018,12,4,0,0,0,0,12.1,10,0.02,40.6
"2349","2018-12-05",652,1,92,532,23,2,2,2018,12,5,0,0,0,0,7,10,0,31.6
"2350","2018-12-06",681,3,88,554,29,4,3,2018,12,6,0,0,0,0,10.7,10,0,34.9
"2351","2018-12-07",705,1,86,569,42,7,0,2018,12,7,0,0,0,0,11,9.8,0,38
"2352","2018-12-08",652,2,101,501,36,10,2,2018,12,8,0,0,0,0,11.5,10,0,27.9
"2353","2018-12-09",465,3,83,347,23,7,2,2018,12,9,0,0,0,0,8.6,10,0,29.7
"2354","2018-12-10",651,2,99,522,23,4,1,2018,12,10,0,0,0,0,10.1,10,0,35.5
"2355","2018-12-11",707,1,102,557,39,6,2,2018,12,11,0,0,0,0,4.5,10,0,32
"2356","2018-12-12",631,1,90,501,33,5,1,2018,12,12,0,1,0,0,9.3,8.9,0.01,32.3
"2357","2018-12-13",686,2,110,531,36,5,2,2018,12,13,0,0,0,0,6.4,10,0,30.9
"2358","2018-12-14",841,5,135,650,44,5,2,2018,12,14,0,0,0,0,6.2,10,0,37.9
"2359","2018-12-15",628,3,106,481,31,4,3,2018,12,15,1,0,0,0,6.8,5.7,0.01,46.1
"2360","2018-12-16",622,2,137,446,26,7,4,2018,12,16,1,0,0,0,15.2,8.4,0.55,43.8
"2361","2018-12-17",689,5,106,539,28,10,1,2018,12,17,1,0,0,0,14.6,6.2,0.22,42.2
"2362","2018-12-18",731,2,110,574,35,9,1,2018,12,18,0,1,0,0,19.7,9.6,0,33.3
"2363","2018-12-19",749,2,111,585,42,7,2,2018,12,19,0,0,0,0,9.4,10,0,29.8
"2364","2018-12-20",806,5,165,581,42,9,4,2018,12,20,0,0,0,0,5,9.6,0,38.6
"2365","2018-12-21",782,5,152,581,40,2,2,2018,12,21,1,0,0,0,17.6,5.3,0.01,50.4
"2366","2018-12-22",568,4,101,429,27,5,2,2018,12,22,1,0,0,0,13.3,4.1,0.89,48.3
"2367","2018-12-23",505,1,75,399,22,7,1,2018,12,23,0,0,0,0,11.6,10,0.02,36.7
"2368","2018-12-24",580,2,97,436,37,6,2,2018,12,24,1,1,0,0,4.9,9.5,0,35.2
"2369","2018-12-25",328,1,47,245,25,7,3,2018,12,25,0,0,0,0,10,10,0,35.6
"2370","2018-12-26",514,5,76,401,28,2,2,2018,12,26,0,0,0,0,11.1,10,0,31.8
"2371","2018-12-27",582,1,86,452,32,9,2,2018,12,27,0,0,0,0,8.1,10,0,34.7
"2372","2018-12-28",681,7,139,501,24,5,5,2018,12,28,1,0,0,0,15,7.5,0,41.8
"2373","2018-12-29",499,1,84,376,33,3,2,2018,12,29,1,0,0,0,14.2,4.1,0.67,48.4
"2374","2018-12-30",404,0,66,306,20,7,5,2018,12,30,0,0,0,0,8.4,10,0,34.6
"2375","2018-12-31",622,5,139,439,28,7,4,2018,12,31,0,0,0,0,5.2,10,0,32
"2376","2019-01-01",430,5,98,278,35,10,4,2019,1,1,1,0,0,0,18.3,5.4,0.84,47.4
"2377","2019-01-02",502,5,83,389,21,3,1,2019,1,2,0,0,0,0,10.3,10,0.61,35
"2378","2019-01-03",504,1,89,399,12,2,1,2019,1,3,1,0,0,0,9.2,9.5,0,39.4
"2379","2019-01-04",598,2,89,472,26,7,2,2019,1,4,0,0,0,0,9.9,9.8,0.01,39
"2380","2019-01-05",455,4,99,327,20,4,1,2019,1,5,1,0,0,1,11.8,5,0.25,43.8
"2381","2019-01-06",376,1,74,268,24,9,0,2019,1,6,1,0,0,0,13.1,9.6,0.86,39.7
"2382","2019-01-07",584,1,88,459,28,8,0,2019,1,7,0,0,0,0,17.4,10,0,27.4
"2383","2019-01-08",571,3,104,434,25,3,2,2019,1,8,1,0,0,0,9.3,6.7,0,36.3
"2384","2019-01-09",514,2,84,404,20,3,1,2019,1,9,1,0,0,0,13.4,5.6,0.12,44.4
"2385","2019-01-10",580,3,92,450,25,8,2,2019,1,10,0,1,0,0,14.7,9.7,0.01,34.9
"2386","2019-01-11",644,3,86,511,33,7,4,2019,1,11,0,0,0,0,14.2,10,0,28.6
"2387","2019-01-12",520,1,75,405,33,5,1,2019,1,12,0,0,0,0,12.9,10,0,23.1
"2388","2019-01-13",374,2,64,281,21,3,3,2019,1,13,0,0,0,0,8,10,0,26
"2389","2019-01-14",703,2,109,554,30,5,3,2019,1,14,0,0,0,0,15.3,10,0,32.8
"2390","2019-01-15",618,0,92,495,23,7,1,2019,1,15,0,0,0,0,7.4,10,0,29.4
"2391","2019-01-16",579,1,81,471,18,6,2,2019,1,16,0,0,0,0,9.1,9.8,0,31.3
"2392","2019-01-17",586,2,82,471,24,7,0,2019,1,17,0,0,0,0,11.2,10,0,29.4
"2393","2019-01-18",596,5,90,465,32,4,0,2019,1,18,1,1,0,0,6.8,8.3,0,33.2
"2394","2019-01-19",479,1,98,349,23,7,1,2019,1,19,0,1,0,0,6.9,9.8,0.07,34.5
"2395","2019-01-20",411,1,91,289,26,1,3,2019,1,20,1,0,0,1,17,2.8,0.61,43.2
"2396","2019-01-21",412,1,71,318,15,5,2,2019,1,21,1,1,0,0,17,7,1.5,13.7
"2397","2019-01-22",627,1,85,506,27,8,0,2019,1,22,0,0,0,0,17.6,10,0,15.8
"2398","2019-01-23",553,0,89,428,28,4,4,2019,1,23,0,0,0,0,8.3,9.4,0,31.6
"2399","2019-01-24",592,6,124,429,25,6,2,2019,1,24,1,0,0,0,19.2,5.2,0,46.5
"2400","2019-01-25",666,2,85,543,27,7,2,2019,1,25,0,0,0,0,14,8.9,0.28,37
"2401","2019-01-26",533,1,92,402,30,4,4,2019,1,26,0,0,0,0,7.9,10,0,30.5
"2402","2019-01-27",445,0,71,338,28,7,1,2019,1,27,0,1,0,0,7.8,9.9,0,35.1
"2403","2019-01-28",565,2,96,430,31,4,2,2019,1,28,0,0,0,0,11.3,9.8,0,35.7
"2404","2019-01-29",681,6,154,481,31,5,4,2019,1,29,0,0,0,0,9.6,10,0,33.8
"2405","2019-01-30",630,4,104,482,30,6,4,2019,1,30,1,1,0,0,15.1,8.8,0.39,36.8
"2406","2019-01-31",601,2,87,477,31,4,0,2019,1,31,0,1,0,0,16.4,9.5,0,15.7
"2407","2019-02-01",651,1,89,530,26,4,1,2019,2,1,0,1,0,0,10.9,9.8,0,17.6
"2408","2019-02-02",577,2,72,457,31,12,3,2019,2,2,0,0,0,0,11.8,10,0,23.5
"2409","2019-02-03",490,2,92,357,31,7,1,2019,2,3,0,0,0,0,10.4,8.1,0,35.4
"2410","2019-02-04",651,6,98,508,33,3,3,2019,2,4,0,0,0,0,7.3,7.5,0,39.7
"2411","2019-02-05",570,3,88,448,21,5,5,2019,2,5,0,0,0,0,4.8,3,0,43
"2412","2019-02-06",615,4,98,479,27,7,0,2019,2,6,0,0,0,0,9.7,9.9,0,39.1
"2413","2019-02-07",588,3,86,476,14,6,3,2019,2,7,1,0,0,0,11.8,4.5,0.33,39.1
"2414","2019-02-08",661,4,112,512,27,4,2,2019,2,8,0,0,0,0,9.8,3,0.02,40.6
"2415","2019-02-09",540,4,92,401,35,5,3,2019,2,9,0,0,0,0,16.4,10,0,31.5
"2416","2019-02-10",445,2,62,341,30,10,0,2019,2,10,0,0,0,0,11.7,10,0,28.7
"2417","2019-02-11",568,4,85,438,29,8,4,2019,2,11,0,0,0,0,8.1,10,0,30.7
"2418","2019-02-12",687,1,147,494,36,8,1,2019,2,12,1,1,0,0,11.2,8.2,0,29.4
"2419","2019-02-13",639,2,99,507,23,6,2,2019,2,13,1,0,0,0,17.9,4.4,0.3,41.1
"2420","2019-02-14",664,0,84,546,28,6,0,2019,2,14,0,0,0,0,15.9,10,0.03,35.5
"2421","2019-02-15",616,0,101,482,26,4,3,2019,2,15,0,0,0,0,14.2,8.2,0,39.8
"2422","2019-02-16",535,2,74,413,37,6,3,2019,2,16,1,0,0,0,10.6,7.9,0.05,41.1
"2423","2019-02-17",439,0,71,332,26,5,5,2019,2,17,0,0,0,0,7.6,10,0.01,30.9
"2424","2019-02-18",406,3,86,295,20,2,0,2019,2,18,1,1,0,0,8,6.3,0.17,32.8
"2425","2019-02-19",527,3,86,397,33,5,3,2019,2,19,0,0,0,0,15.1,10,0.11,25.9
"2426","2019-02-20",615,2,123,446,40,3,1,2019,2,20,0,0,0,0,7.7,10,0,26.7
"2427","2019-02-21",597,4,102,453,30,4,4,2019,2,21,1,1,0,0,13.3,6.4,0.24,36.8
"2428","2019-02-22",546,2,78,435,25,5,1,2019,2,22,0,0,0,0,8.7,10,0.2,38.3
"2429","2019-02-23",439,1,60,342,29,4,3,2019,2,23,0,0,0,0,4.9,10,0,34.8
"2430","2019-02-24",401,1,79,291,20,8,2,2019,2,24,1,0,0,0,14.1,5.7,0.01,40.5
"2431","2019-02-25",700,1,127,534,31,4,3,2019,2,25,0,1,0,0,24.3,8.4,0.63,38.7
"2432","2019-02-26",670,2,105,519,34,8,2,2019,2,26,0,0,0,0,20.2,10,0,29.2
"2433","2019-02-27",529,2,72,418,32,5,0,2019,2,27,0,0,0,0,10.9,10,0,21.6
"2434","2019-02-28",699,2,100,548,39,8,2,2019,2,28,0,1,0,0,8,7.4,0.04,26
"2435","2019-03-01",711,1,101,560,45,4,0,2019,3,1,0,0,0,0,4,10,0,26.7
"2436","2019-03-02",642,3,143,456,28,9,3,2019,3,2,1,1,0,0,16.1,6,0.35,35.1
"2437","2019-03-03",503,3,102,368,23,5,2,2019,3,3,0,0,0,0,5.7,10,0.73,34.5
"2438","2019-03-04",503,4,118,361,18,1,1,2019,3,4,1,1,0,0,15.3,7.7,1.22,37.9
"2439","2019-03-05",639,0,85,512,33,9,0,2019,3,5,0,0,0,0,12.4,10,1.1,28.2
"2440","2019-03-06",589,0,91,469,24,5,0,2019,3,6,0,0,0,0,13.5,10,0,25.4
"2441","2019-03-07",556,1,78,448,25,1,3,2019,3,7,0,0,0,0,12.5,10,0,22.1
"2442","2019-03-08",652,1,91,516,32,10,2,2019,3,8,0,0,0,0,10.9,10,0,27.2
"2443","2019-03-09",523,3,77,404,32,5,2,2019,3,9,0,0,0,0,7.4,10,0,35.1
"2444","2019-03-10",462,0,89,336,23,10,4,2019,3,10,1,1,0,0,14.7,7.1,0,36.8
"2445","2019-03-11",645,3,84,514,34,7,3,2019,3,11,1,0,0,0,11.1,6,0.46,41.7
"2446","2019-03-12",586,4,73,476,29,4,0,2019,3,12,0,0,0,0,11.8,10,0,38.6
"2447","2019-03-13",562,1,86,439,32,4,0,2019,3,13,0,0,0,0,6.7,10,0,34.5
"2448","2019-03-14",611,2,85,494,27,2,1,2019,3,14,0,0,0,0,7.2,10,0,39
"2449","2019-03-15",673,2,101,521,40,8,1,2019,3,15,1,0,0,0,15.3,7.3,0,45.3
"2450","2019-03-16",550,1,80,433,26,7,3,2019,3,16,1,0,0,1,16,6.1,0.11,46.9
"2451","2019-03-17",419,2,79,296,32,9,1,2019,3,17,0,0,0,0,13.2,10,0,36.3
"2452","2019-03-18",575,3,81,456,26,6,3,2019,3,18,0,0,0,0,10.8,10,0,34.5
"2453","2019-03-19",565,1,79,458,19,7,1,2019,3,19,0,0,0,0,8.2,10,0,35.2
"2454","2019-03-20",584,2,110,441,22,4,5,2019,3,20,0,0,0,0,6.7,10,0,36.9
"2455","2019-03-21",624,3,106,480,31,3,1,2019,3,21,0,0,0,0,12.7,10,0,40.7
"2456","2019-03-22",718,8,109,556,36,8,1,2019,3,22,1,0,0,0,15,6.9,0.75,42.3
"2457","2019-03-23",530,1,77,413,33,2,4,2019,3,23,1,1,0,0,21.7,9,0,39.3
"2458","2019-03-24",466,0,64,364,30,7,1,2019,3,24,0,0,0,0,15.5,10,0,39.1
"2459","2019-03-25",526,0,92,409,22,0,3,2019,3,25,0,0,0,0,11,9.8,0,42.5
"2460","2019-03-26",610,3,95,471,39,1,1,2019,3,26,0,0,0,0,10.8,10,0,36.9
"2461","2019-03-27",562,2,82,446,21,8,3,2019,3,27,0,0,0,0,10.7,10,0,34.4
"2462","2019-03-28",644,4,92,513,28,6,1,2019,3,28,0,0,0,0,9.1,10,0,36.3
"2463","2019-03-29",563,3,71,447,33,6,3,2019,3,29,0,0,0,0,11.7,10,0,44.4
"2464","2019-03-30",516,4,73,391,33,10,5,2019,3,30,0,0,0,0,7.7,9.4,0,46.1
"2465","2019-03-31",450,0,83,326,28,12,1,2019,3,31,1,0,0,0,14.7,8.6,0,49.2
"2466","2019-04-01",602,0,82,484,26,8,2,2019,4,1,1,0,0,0,15.2,10,0.07,41.8
"2467","2019-04-02",553,3,73,442,29,5,1,2019,4,2,0,0,0,0,8.7,10,0,37.1
"2468","2019-04-03",613,2,87,472,42,8,2,2019,4,3,1,0,0,0,21.6,6.6,2.28,43.7
"2469","2019-04-04",660,3,104,516,28,8,1,2019,4,4,0,0,0,0,16.5,9.8,0.19,44.5
"2470","2019-04-05",701,1,96,560,34,7,3,2019,4,5,0,0,0,0,10.7,10,0,39.4
"2471","2019-04-06",587,2,77,458,41,8,1,2019,4,6,1,0,0,0,10.3,9.2,0.07,46.3
"2472","2019-04-07",487,2,75,370,31,9,0,2019,4,7,0,0,0,0,7.4,10,0.01,45.3
"2473","2019-04-08",594,0,89,477,22,3,3,2019,4,8,1,0,0,0,8.4,5.9,0,46.2
"2474","2019-04-09",537,3,90,402,30,10,2,2019,4,9,0,0,0,0,12.7,9.4,0.19,41.4
"2475","2019-04-10",633,1,82,507,40,1,2,2019,4,10,1,0,0,0,10.4,9.3,0.1,41.8
"2476","2019-04-11",537,1,57,439,29,8,3,2019,4,11,0,0,0,0,10.8,10,0,40.3
"2477","2019-04-12",688,2,103,540,37,6,0,2019,4,12,0,0,0,0,8.4,10,0,43.8
"2478","2019-04-13",599,0,94,473,27,3,2,2019,4,13,1,0,0,0,12.6,5.2,0,49.7
"2479","2019-04-14",457,3,65,351,26,8,4,2019,4,14,1,0,0,0,7.7,2.7,0.04,50.8
"2480","2019-04-15",657,1,93,518,43,2,0,2019,4,15,1,0,0,1,15.1,2.1,0.03,52
"2481","2019-04-16",638,1,91,511,32,1,2,2019,4,16,0,0,0,0,18.3,10,0.58,47.1
"2482","2019-04-17",621,2,90,481,39,6,3,2019,4,17,0,0,0,0,10.1,10,0,47.5
"2483","2019-04-18",540,1,72,440,19,4,4,2019,4,18,1,0,0,0,12.1,9.6,0,43.7
"2484","2019-04-19",551,3,68,439,31,5,5,2019,4,19,0,0,0,0,16.7,4.8,0,53.7
"2485","2019-04-20",456,1,67,351,25,9,3,2019,4,20,0,0,0,0,17.7,2.9,0,54.5
"2486","2019-04-21",398,1,75,284,24,10,4,2019,4,21,1,0,0,0,11.6,2.3,0.51,52.2
"2487","2019-04-22",522,1,82,409,21,8,1,2019,4,22,1,0,0,0,7.3,2.3,0.03,52.1
"2488","2019-04-23",592,2,82,466,37,3,2,2019,4,23,1,0,0,0,11.4,6.3,0.28,48.8
"2489","2019-04-24",515,1,82,393,36,3,0,2019,4,24,1,0,0,0,9.8,8,0.03,51.5
"2490","2019-04-25",518,1,78,409,25,5,0,2019,4,25,0,0,0,0,5.6,9.9,0.02,47.7
"2491","2019-04-26",500,2,85,387,19,6,1,2019,4,26,1,0,0,1,13.9,7,0,46.8
"2492","2019-04-27",526,1,90,387,39,6,3,2019,4,27,1,0,0,0,19.3,6.6,1.04,52.9
"2493","2019-04-28",395,1,62,301,27,2,2,2019,4,28,1,0,0,0,8.8,9.4,0.14,46.9
"2494","2019-04-29",565,0,76,453,25,8,3,2019,4,29,1,0,0,0,10.9,9.8,0.24,47.8
"2495","2019-04-30",587,7,82,464,28,4,2,2019,4,30,1,0,0,0,7.6,8.3,0.31,45.6
"2496","2019-05-01",599,2,96,468,27,5,1,2019,5,1,0,0,0,0,4.7,10,0,46.9
"2497","2019-05-02",668,2,100,521,39,4,2,2019,5,2,1,0,0,0,10.6,8.2,0.01,49.4
"2498","2019-05-03",651,4,97,505,38,7,0,2019,5,3,1,0,0,0,9.2,7.8,0,47.3
"2499","2019-05-04",553,2,80,441,23,6,1,2019,5,4,1,0,0,0,6.4,4.3,0.08,51.3
"2500","2019-05-05",529,1,101,389,29,7,2,2019,5,5,1,0,0,0,9.6,6.8,0.08,46.9
"2501","2019-05-06",630,3,95,496,30,3,3,2019,5,6,1,0,0,0,18.5,7.9,1.04,48.1
"2502","2019-05-07",647,1,86,518,28,10,4,2019,5,7,0,0,0,0,7.8,10,0.25,48.3
"2503","2019-05-08",649,4,88,511,34,10,2,2019,5,8,1,0,0,0,9.2,10,0.01,53
"2504","2019-05-09",593,1,89,466,29,6,2,2019,5,9,0,0,0,0,7.6,10,0,47.7
"2505","2019-05-10",660,2,80,532,35,8,3,2019,5,10,1,0,0,0,13.8,9.4,0,48.4
"2506","2019-05-11",637,2,112,480,31,8,4,2019,5,11,1,0,0,0,10,7,0.01,56.8
"2507","2019-05-12",589,2,86,449,43,6,3,2019,5,12,1,0,0,0,8.6,7.6,0.09,45.7
"2508","2019-05-13",613,2,95,480,31,4,1,2019,5,13,1,0,0,0,14.7,9.7,0.68,46.1
"2509","2019-05-14",621,2,85,503,24,7,0,2019,5,14,1,0,0,0,15,7,0.38,44.9
"2510","2019-05-15",691,0,108,542,35,5,1,2019,5,15,0,0,0,0,10.8,9.7,0.01,48.5
"2511","2019-05-16",642,2,90,506,32,9,3,2019,5,16,0,0,0,0,8.2,10,0,53.3
"2512","2019-05-17",726,2,90,585,39,9,1,2019,5,17,1,0,0,0,8.4,8.4,0,52.3
"2513","2019-05-18",649,2,94,500,37,10,6,2019,5,18,0,0,0,0,9.2,8.9,0.08,56.7
"2514","2019-05-19",547,1,92,415,31,6,2,2019,5,19,0,0,0,0,9.7,10,0,52
"2515","2019-05-20",689,4,106,535,37,4,3,2019,5,20,0,0,0,0,11.3,4.9,0,57.2
"2516","2019-05-21",745,2,104,590,38,9,2,2019,5,21,1,0,0,1,13.5,7.8,0.11,58.9
"2517","2019-05-22",693,8,93,551,32,7,2,2019,5,22,0,0,0,0,12.8,10,0,56.7
"2518","2019-05-23",722,2,95,587,29,4,5,2019,5,23,1,0,0,0,10.5,10,0,52.5
"2519","2019-05-24",728,4,109,564,44,7,0,2019,5,24,1,0,0,1,18.7,8.3,0.01,59.3
